BestellungID;PosID;LieferAdrID;LieferDienstID;LieferDatum
833;2082;601;15;15.03.2022
833;2083;601;38;14.03.2022
834;2084;239;39;15.03.2022
834;2085;239;63;15.03.2022
834;2086;239;6;12.03.2022
835;2087;576;11;17.03.2022
835;2088;576;36;12.03.2022
836;2089;788;44;14.03.2022
836;2090;576;70;16.03.2022
836;2091;788;15;15.03.2022
837;2092;173;27;15.03.2022
837;2093;173;54;12.03.2022
838;2094;623;69;15.03.2022
838;2095;173;16;16.03.2022
838;2096;623;44;14.03.2022
839;2097;749;63;15.03.2022
839;2098;749;11;17.03.2022
840;2099;514;33;15.03.2022
840;2100;514;63;15.03.2022
840;2101;514;12;12.03.2022
841;2102;644;38;14.03.2022
841;2103;644;69;15.03.2022
842;2104;735;17;17.03.2022
842;2105;644;82;16.03.2022
842;2106;735;1;13.03.2022
843;2107;50;33;15.03.2022
843;2108;50;66;12.03.2022
844;2109;89;21;15.03.2022
844;2110;50;55;13.03.2022
844;2111;89;8;14.03.2022
845;2112;414;48;12.03.2022
845;2113;414;2;14.03.2022
846;2114;140;45;15.03.2022
846;2115;140;1;13.03.2022
846;2116;140;36;12.03.2022
847;2117;396;2;14.03.2022
847;2118;396;39;15.03.2022
848;2119;678;8;14.03.2022
848;2120;396;46;16.03.2022
848;2121;678;3;15.03.2022
849;2122;36;57;15.03.2022
849;2123;36;15;15.03.2022
850;2124;154;72;12.03.2022
850;2125;36;31;13.03.2022
850;2126;154;71;17.03.2022
851;2127;763;51;15.03.2022
851;2128;763;11;17.03.2022
852;2129;433;75;15.03.2022
852;2130;433;36;12.03.2022
852;2131;433;78;12.03.2022
853;2132;447;65;17.03.2022
853;2133;447;27;15.03.2022
854;2134;665;17;17.03.2022
854;2135;447;61;13.03.2022
854;2136;665;24;12.03.2022
855;2137;234;18;12.03.2022
855;2138;234;63;15.03.2022
856;2139;593;60;12.03.2022
856;2140;234;25;13.03.2022
856;2141;593;71;17.03.2022
857;2142;657;72;12.03.2022
857;2143;657;38;14.03.2022
858;2144;64;42;12.03.2022
858;2145;64;9;15.03.2022
858;2146;64;57;15.03.2022
859;2147;259;65;17.03.2022
859;2148;259;33;15.03.2022
860;2149;755;44;14.03.2022
860;2150;259;13;13.03.2022
860;2151;755;63;15.03.2022
861;2152;104;78;12.03.2022
861;2153;104;48;12.03.2022
862;2154;214;66;12.03.2022
862;2155;104;37;13.03.2022
862;2156;214;8;14.03.2022
863;2157;726;81;15.03.2022
863;2158;726;2;14.03.2022
864;2159;56;27;15.03.2022
864;2160;56;1;13.03.2022
864;2161;56;54;12.03.2022
865;2162;308;2;14.03.2022
865;2163;308;57;15.03.2022
866;2164;784;8;14.03.2022
866;2165;308;64;16.03.2022
866;2166;784;39;15.03.2022
867;2167;125;75;15.03.2022
867;2168;125;51;15.03.2022
868;2169;363;9;15.03.2022
868;2170;125;67;13.03.2022
868;2171;363;44;14.03.2022
869;2172;482;6;12.03.2022
869;2173;482;65;17.03.2022
870;2174;297;81;15.03.2022
870;2175;297;9;15.03.2022
870;2176;297;69;15.03.2022
871;2177;577;38;14.03.2022
871;2178;577;18;12.03.2022
872;2179;776;71;17.03.2022
872;2180;577;52;16.03.2022
872;2181;776;33;15.03.2022
873;2182;85;9;15.03.2022
873;2183;85;72;12.03.2022
874;2184;615;51;15.03.2022
874;2185;85;34;16.03.2022
874;2186;615;17;17.03.2022
875;2187;712;1;13.03.2022
875;2188;712;65;17.03.2022
876;2189;147;51;15.03.2022
876;2190;147;36;12.03.2022
876;2191;147;21;15.03.2022
877;2192;564;11;17.03.2022
877;2193;564;78;12.03.2022
878;2194;670;71;17.03.2022
878;2195;564;58;16.03.2022
878;2196;670;45;15.03.2022
879;2197;27;42;12.03.2022
879;2198;27;81;15.03.2022
880;2199;291;81;15.03.2022
880;2200;27;19;13.03.2022
880;2201;291;8;14.03.2022
881;2202;397;12;12.03.2022
881;2203;397;2;14.03.2022
882;2204;103;9;15.03.2022
882;2205;103;1;13.03.2022
882;2206;103;72;12.03.2022
883;2207;251;2;14.03.2022
883;2208;251;75;15.03.2022
884;2209;338;8;14.03.2022
884;2210;251;1;13.03.2022
884;2211;338;75;15.03.2022
885;2212;199;12;12.03.2022
885;2213;199;6;12.03.2022
886;2214;313;27;15.03.2022
886;2215;199;22;16.03.2022
886;2216;313;17;17.03.2022
887;2217;474;42;12.03.2022
887;2218;474;38;14.03.2022
888;2219;77;66;12.03.2022
888;2220;77;63;15.03.2022
888;2221;77;60;12.03.2022
889;2222;276;11;17.03.2022
889;2223;276;9;15.03.2022
890;2224;607;44;14.03.2022
890;2225;276;43;13.03.2022
890;2226;607;42;12.03.2022
891;2227;453;1;13.03.2022
891;2228;453;1;13.03.2022
892;2229;495;42;12.03.2022
892;2230;453;43;13.03.2022
892;2231;495;44;14.03.2022
893;2232;768;9;15.03.2022
893;2233;768;11;17.03.2022
894;2234;417;60;12.03.2022
894;2235;417;63;15.03.2022
894;2236;417;66;12.03.2022
895;2237;483;38;14.03.2022
895;2238;483;42;12.03.2022
896;2239;581;17;17.03.2022
896;2240;483;22;16.03.2022
896;2241;581;27;15.03.2022
897;2242;13;6;12.03.2022
897;2243;13;12;12.03.2022
898;2244;222;75;15.03.2022
898;2245;13;1;13.03.2022
898;2246;222;8;14.03.2022
899;2247;227;75;15.03.2022
899;2248;227;2;14.03.2022
900;2249;200;72;12.03.2022
900;2250;200;1;13.03.2022
900;2251;200;9;15.03.2022
901;2252;285;2;14.03.2022
901;2253;285;12;12.03.2022
902;2254;506;8;14.03.2022
902;2255;285;19;13.03.2022
902;2256;506;81;15.03.2022
903;2257;130;81;15.03.2022
903;2258;130;42;12.03.2022
904;2259;238;45;15.03.2022
904;2260;130;58;16.03.2022
904;2261;238;71;17.03.2022
905;2262;691;78;12.03.2022
905;2263;691;11;17.03.2022
906;2264;289;21;15.03.2022
906;2265;289;36;12.03.2022
906;2266;289;51;15.03.2022
907;2267;636;65;17.03.2022
907;2268;636;1;13.03.2022
908;2269;666;17;17.03.2022
908;2270;636;34;16.03.2022
908;2271;666;51;15.03.2022
909;2272;384;72;12.03.2022
909;2273;384;9;15.03.2022
910;2274;429;33;15.03.2022
910;2275;384;52;16.03.2022
910;2276;429;71;17.03.2022
911;2277;620;18;12.03.2022
911;2278;620;38;14.03.2022
912;2279;215;69;15.03.2022
912;2280;215;9;15.03.2022
912;2281;215;81;15.03.2022
913;2282;376;65;17.03.2022
913;2283;376;6;12.03.2022
914;2284;464;44;14.03.2022
914;2285;376;67;13.03.2022
914;2286;464;9;15.03.2022
915;2287;69;51;15.03.2022
915;2288;69;75;15.03.2022
916;2289;372;39;15.03.2022
916;2290;69;64;16.03.2022
916;2291;372;8;14.03.2022
917;2292;432;57;15.03.2022
917;2293;432;2;14.03.2022
918;2294;487;54;12.03.2022
918;2295;487;1;13.03.2022
918;2296;487;27;15.03.2022
919;2297;528;2;14.03.2022
919;2298;528;81;15.03.2022
920;2299;679;8;14.03.2022
920;2300;528;37;13.03.2022
920;2301;679;66;12.03.2022
921;2302;191;48;12.03.2022
921;2303;191;78;12.03.2022
922;2304;502;63;15.03.2022
922;2305;191;13;13.03.2022
922;2306;502;44;14.03.2022
923;2307;565;33;15.03.2022
923;2308;565;65;17.03.2022
924;2309;516;57;15.03.2022
924;2310;516;9;15.03.2022
924;2311;516;42;12.03.2022
925;2312;718;38;14.03.2022
925;2313;718;72;12.03.2022
926;2314;747;71;17.03.2022
926;2315;718;25;13.03.2022
926;2316;747;60;12.03.2022
927;2317;109;63;15.03.2022
927;2318;109;18;12.03.2022
928;2319;628;24;12.03.2022
928;2320;109;61;13.03.2022
928;2321;628;17;17.03.2022
929;2322;680;27;15.03.2022
929;2323;680;65;17.03.2022
930;2324;159;78;12.03.2022
930;2325;159;36;12.03.2022
930;2326;159;75;15.03.2022
931;2327;705;11;17.03.2022
931;2328;705;51;15.03.2022
932;2329;731;71;17.03.2022
932;2330;705;31;13.03.2022
932;2331;731;72;12.03.2022
933;2332;48;15;15.03.2022
933;2333;48;57;15.03.2022
934;2334;143;3;15.03.2022
934;2335;48;46;16.03.2022
934;2336;143;8;14.03.2022
935;2337;727;39;15.03.2022
935;2338;727;2;14.03.2022
936;2339;32;36;12.03.2022
936;2340;32;1;13.03.2022
936;2341;32;45;15.03.2022
937;2342;368;2;14.03.2022
937;2343;368;48;12.03.2022
938;2344;456;8;14.03.2022
938;2345;368;55;13.03.2022
938;2346;456;21;15.03.2022
939;2347;6;66;12.03.2022
939;2348;6;33;15.03.2022
940;2349;331;1;13.03.2022
940;2350;6;82;16.03.2022
940;2351;331;17;17.03.2022
941;2352;424;69;15.03.2022
941;2353;424;38;14.03.2022
942;2354;210;12;12.03.2022
942;2355;210;63;15.03.2022
942;2356;210;33;15.03.2022
943;2357;326;11;17.03.2022
943;2358;326;63;15.03.2022
944;2359;777;44;14.03.2022
944;2360;326;16;16.03.2022
944;2361;777;69;15.03.2022
945;2362;507;54;12.03.2022
945;2363;507;27;15.03.2022
946;2364;523;15;15.03.2022
946;2365;507;70;16.03.2022
946;2366;523;44;14.03.2022
947;2367;641;36;12.03.2022
947;2368;641;11;17.03.2022
948;2369;355;6;12.03.2022
948;2370;355;63;15.03.2022
948;2371;355;39;15.03.2022
949;2372;358;38;14.03.2022
949;2373;358;15;15.03.2022
950;2374;533;17;17.03.2022
950;2375;358;76;16.03.2022
950;2376;533;54;12.03.2022
951;2377;19;60;12.03.2022
951;2378;19;39;15.03.2022
952;2379;252;48;12.03.2022
952;2380;19;28;16.03.2022
952;2381;252;8;14.03.2022
953;2382;277;21;15.03.2022
953;2383;277;2;14.03.2022
954;2384;336;18;12.03.2022
954;2385;336;1;13.03.2022
954;2386;336;63;15.03.2022
955;2387;401;2;14.03.2022
955;2388;401;66;12.03.2022
956;2389;789;8;14.03.2022
956;2390;401;73;13.03.2022
956;2391;789;57;15.03.2022
957;2392;170;3;15.03.2022
957;2393;170;69;15.03.2022
958;2394;398;18;12.03.2022
958;2395;170;4;16.03.2022
958;2396;398;71;17.03.2022
959;2397;463;24;12.03.2022
959;2398;463;11;17.03.2022
960;2399;28;48;12.03.2022
960;2400;28;36;12.03.2022
960;2401;28;24;12.03.2022
961;2402;290;65;17.03.2022
961;2403;290;54;12.03.2022
962;2404;606;17;17.03.2022
962;2405;290;7;13.03.2022
962;2406;606;78;12.03.2022
963;2407;90;45;15.03.2022
963;2408;90;36;12.03.2022
964;2409;496;6;12.03.2022
964;2410;90;79;13.03.2022
964;2411;496;71;17.03.2022
965;2412;497;45;15.03.2022
965;2413;497;38;14.03.2022
966;2414;117;15;15.03.2022
966;2415;117;9;15.03.2022
966;2416;117;3;15.03.2022
967;2417;650;65;17.03.2022
967;2418;650;60;12.03.2022
968;2419;744;44;14.03.2022
968;2420;650;40;16.03.2022
968;2421;744;36;12.03.2022
969;2422;78;24;12.03.2022
969;2423;78;21;15.03.2022
970;2424;269;12;12.03.2022
970;2425;78;10;16.03.2022
970;2426;269;8;14.03.2022
971;2427;471;3;15.03.2022
971;2428;471;2;14.03.2022
972;2429;45;1;13.03.2022
972;2430;45;1;13.03.2022
972;2431;45;1;13.03.2022
973;2432;323;2;14.03.2022
973;2433;323;3;15.03.2022
974;2434;573;8;14.03.2022
974;2435;323;10;16.03.2022
974;2436;573;12;12.03.2022
975;2437;265;21;15.03.2022
975;2438;265;24;12.03.2022
976;2439;524;36;12.03.2022
976;2440;265;40;16.03.2022
976;2441;524;44;14.03.2022
977;2442;710;60;12.03.2022
977;2443;710;65;17.03.2022
978;2444;437;3;15.03.2022
978;2445;437;9;15.03.2022
978;2446;437;15;15.03.2022
979;2447;520;38;14.03.2022
979;2448;520;45;15.03.2022
980;2449;765;71;17.03.2022
980;2450;520;79;13.03.2022
980;2451;765;6;12.03.2022
981;2452;342;36;12.03.2022
981;2453;342;45;15.03.2022
982;2454;580;78;12.03.2022
982;2455;342;7;13.03.2022
982;2456;580;17;17.03.2022
983;2457;752;54;12.03.2022
983;2458;752;65;17.03.2022
984;2459;11;24;12.03.2022
984;2460;11;36;12.03.2022
984;2461;11;48;12.03.2022
985;2462;552;11;17.03.2022
985;2463;552;24;12.03.2022
986;2464;717;71;17.03.2022
986;2465;552;4;16.03.2022
986;2466;717;18;12.03.2022
987;2467;66;69;15.03.2022
987;2468;66;3;15.03.2022
988;2469;448;57;15.03.2022
988;2470;66;73;13.03.2022
988;2471;448;8;14.03.2022
989;2472;609;66;12.03.2022
989;2473;609;2;14.03.2022
990;2474;18;63;15.03.2022
990;2475;18;1;13.03.2022
990;2476;18;18;12.03.2022
991;2477;138;2;14.03.2022
991;2478;138;21;15.03.2022
992;2479;412;8;14.03.2022
992;2480;138;28;16.03.2022
992;2481;412;48;12.03.2022
993;2482;421;39;15.03.2022
993;2483;421;60;12.03.2022
994;2484;613;54;12.03.2022
994;2485;421;76;16.03.2022
994;2486;613;17;17.03.2022
995;2487;738;15;15.03.2022
995;2488;738;38;14.03.2022
996;2489;127;39;15.03.2022
996;2490;127;63;15.03.2022
996;2491;127;6;12.03.2022
997;2492;156;11;17.03.2022
997;2493;156;36;12.03.2022
998;2494;549;44;14.03.2022
998;2495;156;70;16.03.2022
998;2496;549;15;15.03.2022
999;2497;445;27;15.03.2022
999;2498;445;54;12.03.2022
1000;2499;662;69;15.03.2022
1000;2500;445;16;16.03.2022
1000;2501;662;44;14.03.2022
1001;2502;757;63;15.03.2022
1001;2503;757;11;17.03.2022
1002;2504;545;33;15.03.2022
1002;2505;545;63;15.03.2022
1002;2506;545;12;12.03.2022
1003;2507;570;38;14.03.2022
1003;2508;570;69;15.03.2022
1004;2509;675;17;17.03.2022
1004;2510;570;82;16.03.2022
1004;2511;675;1;13.03.2022
1005;2512;39;33;15.03.2022
1005;2513;39;66;12.03.2022
1006;2514;188;21;15.03.2022
1006;2515;39;55;13.03.2022
1006;2516;188;8;14.03.2022
1007;2517;189;48;12.03.2022
1007;2518;189;2;14.03.2022
1008;2519;217;45;15.03.2022
1008;2520;217;1;13.03.2022
1008;2521;217;36;12.03.2022
1009;2522;529;2;14.03.2022
1009;2523;529;39;15.03.2022
1010;2524;778;8;14.03.2022
1010;2525;529;46;16.03.2022
1010;2526;778;3;15.03.2022
1011;2527;58;57;15.03.2022
1011;2528;58;15;15.03.2022
1012;2529;122;72;12.03.2022
1012;2530;58;31;13.03.2022
1012;2531;122;71;17.03.2022
1013;2532;569;51;15.03.2022
1013;2533;569;11;17.03.2022
1014;2534;261;75;15.03.2022
1014;2535;261;36;12.03.2022
1014;2536;261;78;12.03.2022
1015;2537;365;65;17.03.2022
1015;2538;365;27;15.03.2022
1016;2539;440;17;17.03.2022
1016;2540;365;61;13.03.2022
1016;2541;440;24;12.03.2022
1017;2542;53;18;12.03.2022
1017;2543;53;63;15.03.2022
1018;2544;720;60;12.03.2022
1018;2545;53;25;13.03.2022
1018;2546;720;71;17.03.2022
1019;2547;723;72;12.03.2022
1019;2548;723;38;14.03.2022
1020;2549;164;42;12.03.2022
1020;2550;164;9;15.03.2022
1020;2551;164;57;15.03.2022
1021;2552;306;65;17.03.2022
1021;2553;306;33;15.03.2022
1022;2554;659;44;14.03.2022
1022;2555;306;13;13.03.2022
1022;2556;659;63;15.03.2022
1023;2557;150;78;12.03.2022
1023;2558;150;48;12.03.2022
1024;2559;278;66;12.03.2022
1024;2560;150;37;13.03.2022
1024;2561;278;8;14.03.2022
1025;2562;504;81;15.03.2022
1025;2563;504;2;14.03.2022
1026;2564;400;27;15.03.2022
1026;2565;400;1;13.03.2022
1026;2566;400;54;12.03.2022
1027;2567;592;2;14.03.2022
1027;2568;592;57;15.03.2022
1028;2569;773;8;14.03.2022
1028;2570;592;64;16.03.2022
1028;2571;773;39;15.03.2022
1029;2572;203;75;15.03.2022
1029;2573;203;51;15.03.2022
1030;2574;503;9;15.03.2022
1030;2575;203;67;13.03.2022
1030;2576;503;44;14.03.2022
1031;2577;685;6;12.03.2022
1031;2578;685;65;17.03.2022
1032;2579;361;81;15.03.2022
1032;2580;361;9;15.03.2022
1032;2581;361;69;15.03.2022
1033;2582;476;38;14.03.2022
1033;2583;476;18;12.03.2022
1034;2584;693;71;17.03.2022
1034;2585;476;52;16.03.2022
1034;2586;693;33;15.03.2022
1035;2587;24;9;15.03.2022
1035;2588;24;72;12.03.2022
1036;2589;667;51;15.03.2022
1036;2590;24;34;16.03.2022
1036;2591;667;17;17.03.2022
1037;2592;780;1;13.03.2022
1037;2593;780;65;17.03.2022
1038;2594;266;51;15.03.2022
1038;2595;266;36;12.03.2022
1038;2596;266;21;15.03.2022
1039;2597;654;11;17.03.2022
1039;2598;654;78;12.03.2022
1040;2599;770;71;17.03.2022
1040;2600;654;58;16.03.2022
1040;2601;770;45;15.03.2022
1041;2602;21;42;12.03.2022
1041;2603;21;81;15.03.2022
1042;2604;177;81;15.03.2022
1042;2605;21;19;13.03.2022
1042;2606;177;8;14.03.2022
1043;2607;472;12;12.03.2022
1043;2608;472;2;14.03.2022
1044;2609;71;9;15.03.2022
1044;2610;71;1;13.03.2022
1044;2611;71;72;12.03.2022
1045;2612;74;2;14.03.2022
1045;2613;74;75;15.03.2022
1046;2614;79;8;14.03.2022
1046;2615;74;1;13.03.2022
1046;2616;79;75;15.03.2022
1047;2617;175;12;12.03.2022
1047;2618;175;6;12.03.2022
1048;2619;492;27;15.03.2022
1048;2620;175;22;16.03.2022
1048;2621;492;17;17.03.2022
1049;2622;544;42;12.03.2022
1049;2623;544;38;14.03.2022
1050;2624;132;66;12.03.2022
1050;2625;132;63;15.03.2022
1050;2626;132;60;12.03.2022
1051;2627;360;11;17.03.2022
1051;2628;360;9;15.03.2022
1052;2629;766;44;14.03.2022
1052;2630;360;43;13.03.2022
1052;2631;766;42;12.03.2022
1053;2632;101;1;13.03.2022
1053;2633;101;1;13.03.2022
1054;2634;579;42;12.03.2022
1054;2635;101;43;13.03.2022
1054;2636;579;44;14.03.2022
1055;2637;701;9;15.03.2022
1055;2638;701;11;17.03.2022
1056;2639;237;60;12.03.2022
1056;2640;237;63;15.03.2022
1056;2641;237;66;12.03.2022
1057;2642;622;38;14.03.2022
1057;2643;622;42;12.03.2022
1058;2644;625;17;17.03.2022
1058;2645;622;22;16.03.2022
1058;2646;625;27;15.03.2022
1059;2647;2;6;12.03.2022
1059;2648;2;12;12.03.2022
1060;2649;67;75;15.03.2022
1060;2650;2;1;13.03.2022
1060;2651;67;8;14.03.2022
1061;2652;318;75;15.03.2022
1061;2653;318;2;14.03.2022
1062;2654;193;72;12.03.2022
1062;2655;193;1;13.03.2022
1062;2656;193;9;15.03.2022
1063;2657;224;2;14.03.2022
1063;2658;224;12;12.03.2022
1064;2659;273;8;14.03.2022
1064;2660;224;19;13.03.2022
1064;2661;273;81;15.03.2022
1065;2662;81;81;15.03.2022
1065;2663;81;42;12.03.2022
1066;2664;399;45;15.03.2022
1066;2665;81;58;16.03.2022
1066;2666;399;71;17.03.2022
1067;2667;681;78;12.03.2022
1067;2668;681;11;17.03.2022
1068;2669;128;21;15.03.2022
1068;2670;128;36;12.03.2022
1068;2671;128;51;15.03.2022
1069;2672;221;65;17.03.2022
1069;2673;221;1;13.03.2022
1070;2674;521;17;17.03.2022
1070;2675;221;34;16.03.2022
1070;2676;521;51;15.03.2022
1071;2677;208;72;12.03.2022
1071;2678;208;9;15.03.2022
1072;2679;229;33;15.03.2022
1072;2680;208;52;16.03.2022
1072;2681;229;71;17.03.2022
1073;2682;634;18;12.03.2022
1073;2683;634;38;14.03.2022
1074;2684;310;69;15.03.2022
1074;2685;310;9;15.03.2022
1074;2686;310;81;15.03.2022
1075;2687;596;65;17.03.2022
1075;2688;596;6;12.03.2022
1076;2689;683;44;14.03.2022
1076;2690;596;67;13.03.2022
1076;2691;683;9;15.03.2022
1077;2692;113;51;15.03.2022
1077;2693;113;75;15.03.2022
1078;2694;315;39;15.03.2022
1078;2695;113;64;16.03.2022
1078;2696;315;8;14.03.2022
1079;2697;548;57;15.03.2022
1079;2698;548;2;14.03.2022
1080;2699;145;54;12.03.2022
1080;2700;145;1;13.03.2022
1080;2701;145;27;15.03.2022
1081;2702;373;2;14.03.2022
1081;2703;373;81;15.03.2022
1082;2704;779;8;14.03.2022
1082;2705;373;37;13.03.2022
1082;2706;779;66;12.03.2022
1083;2707;264;48;12.03.2022
1083;2708;264;78;12.03.2022
1084;2709;350;63;15.03.2022
1084;2710;264;13;13.03.2022
1084;2711;350;44;14.03.2022
1085;2712;786;33;15.03.2022
1085;2713;786;65;17.03.2022
1086;2714;426;57;15.03.2022
1086;2715;426;9;15.03.2022
1086;2716;426;42;12.03.2022
1087;2717;694;38;15.03.2022
1087;2718;694;72;13.03.2022
1088;2719;736;71;18.03.2022
1088;2720;694;25;14.03.2022
1088;2721;736;60;13.03.2022
1089;2722;80;63;16.03.2022
1089;2723;80;18;13.03.2022
1090;2724;391;24;13.03.2022
1090;2725;80;61;14.03.2022
1090;2726;391;17;18.03.2022
1091;2727;484;27;16.03.2022
1091;2728;484;65;18.03.2022
1092;2729;87;78;13.03.2022
1092;2730;87;36;13.03.2022
1092;2731;87;75;16.03.2022
1093;2732;386;11;18.03.2022
1093;2733;386;51;16.03.2022
1094;2734;559;71;18.03.2022
1094;2735;386;31;14.03.2022
1094;2736;559;72;13.03.2022
1095;2737;37;15;16.03.2022
1095;2738;37;57;16.03.2022
1096;2739;281;3;16.03.2022
1096;2740;37;46;17.03.2022
1096;2741;281;8;15.03.2022
1097;2742;505;39;16.03.2022
1097;2743;505;2;15.03.2022
1098;2744;204;36;13.03.2022
1098;2745;204;1;14.03.2022
1098;2746;204;45;16.03.2022
1099;2747;408;2;15.03.2022
1099;2748;408;48;13.03.2022
1100;2749;543;8;15.03.2022
1100;2750;408;55;14.03.2022
1100;2751;543;21;16.03.2022
1101;2752;253;66;13.03.2022
1101;2753;253;33;16.03.2022
1102;2754;431;1;14.03.2022
1102;2755;253;82;17.03.2022
1102;2756;431;17;18.03.2022
1103;2757;536;69;16.03.2022
1103;2758;536;38;15.03.2022
1104;2759;166;12;13.03.2022
1104;2760;166;63;16.03.2022
1104;2761;166;33;16.03.2022
1105;2762;351;11;18.03.2022
1105;2763;351;63;16.03.2022
1106;2764;707;44;15.03.2022
1106;2765;351;16;17.03.2022
1106;2766;707;69;16.03.2022
1107;2767;584;54;13.03.2022
1107;2768;584;27;16.03.2022
1108;2769;594;15;16.03.2022
1108;2770;584;70;17.03.2022
1108;2771;594;44;15.03.2022
1109;2772;745;36;13.03.2022
1109;2773;745;11;18.03.2022
1110;2774;339;6;13.03.2022
1110;2775;339;63;16.03.2022
1110;2776;339;39;16.03.2022
1111;2777;455;38;15.03.2022
1111;2778;455;15;16.03.2022
1112;2779;500;17;18.03.2022
1112;2780;455;76;17.03.2022
1112;2781;500;54;13.03.2022
1113;2782;8;60;13.03.2022
1113;2783;8;39;16.03.2022
1114;2784;148;48;13.03.2022
1114;2785;8;28;17.03.2022
1114;2786;148;8;15.03.2022
1115;2787;158;21;16.03.2022
1115;2788;158;2;15.03.2022
1116;2789;46;18;13.03.2022
1116;2790;46;1;14.03.2022
1116;2791;46;63;16.03.2022
1117;2792;271;2;15.03.2022
1117;2793;271;66;13.03.2022
1118;2794;728;8;15.03.2022
1118;2795;271;73;14.03.2022
1118;2796;728;57;16.03.2022
1119;2797;136;3;16.03.2022
1119;2798;136;69;16.03.2022
1120;2799;245;18;13.03.2022
1120;2800;136;4;17.03.2022
1120;2801;245;71;18.03.2022
1121;2802;498;24;13.03.2022
1121;2803;498;11;18.03.2022
1122;2804;307;48;13.03.2022
1122;2805;307;36;13.03.2022
1122;2806;307;24;13.03.2022
1123;2807;461;65;18.03.2022
1123;2808;461;54;13.03.2022
1124;2809;465;17;18.03.2022
1124;2810;461;7;14.03.2022
1124;2811;465;78;13.03.2022
1125;2812;29;45;16.03.2022
1125;2813;29;36;13.03.2022
1126;2814;207;6;13.03.2022
1126;2815;29;79;14.03.2022
1126;2816;207;71;18.03.2022
1127;2817;697;45;16.03.2022
1127;2818;697;38;15.03.2022
1128;2819;413;15;16.03.2022
1128;2820;413;9;16.03.2022
1128;2821;413;3;16.03.2022
1129;2822;525;65;18.03.2022
1129;2823;525;60;13.03.2022
1130;2824;583;44;15.03.2022
1130;2825;525;40;17.03.2022
1130;2826;583;36;13.03.2022
1131;2827;119;24;13.03.2022
1131;2828;119;21;16.03.2022
1132;2829;169;12;13.03.2022
1132;2830;119;10;17.03.2022
1132;2831;169;8;15.03.2022
1133;2832;240;3;16.03.2022
1133;2833;240;2;15.03.2022
1134;2834;230;1;14.03.2022
1134;2835;230;1;14.03.2022
1134;2836;230;1;14.03.2022
1135;2837;334;2;15.03.2022
1135;2838;334;3;16.03.2022
1136;2839;611;8;15.03.2022
1136;2840;334;10;17.03.2022
1136;2841;611;12;13.03.2022
1137;2842;531;21;16.03.2022
1137;2843;531;24;13.03.2022
1138;2844;616;36;13.03.2022
1138;2845;531;40;17.03.2022
1138;2846;616;44;15.03.2022
1139;2847;682;60;13.03.2022
1139;2848;682;65;18.03.2022
